"admin_area_1","admin_area_2","year","indicator_id","indicator_common_id","indicator_type","survey_value","source","source_detail","survey_type","country_name","iso2_code","iso3_code"
"Zambia","NATIONAL",2013,"fe_frtr_w_cbr","crudebr","rate",37.2,"DHS National","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2013,"rh_delp_c_dhf","delivery","percent",0.722,"DHS National","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2013,"fp_srcm_w_tot","fp","percent",1,"DHS National","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2013,"cm_ecmt_c_imr","imr","rate",45,"DHS National","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2013,"ch_vac1_c_msl","measles1","percent",0.402,"DHS National","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2013,"cm_ecmr_c_nnr","nmr","rate",24,"DHS National","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2013,"ch_vac1_c_dp1","penta1","percent",0.949,"DHS National","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2013,"IM_DTP1","penta1","percent",0.86,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2013,"ch_vac1_c_dp3","penta3","percent",0.847,"DHS National","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2013,"IM_DTP3","penta3","percent",0.79,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2013,"ch_vac1_c_op1","polio1","percent",0.952,"DHS National","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2013,"ch_vac1_c_op2","polio2","percent",0.91,"DHS National","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2013,"ch_vac1_c_op3","polio3","percent",0.753,"DHS National","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2013,"cm_pnmr_c_nsb","still","number",180,"DHS National","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2013,"fe_frtr_w_tfr","tfr","rate",5.3,"DHS National","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2013,"fe_frty_w_npg","womenrepage","survey_count",16411,"DHS National","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2014,"IM_BCG","bcg","percent",0.99,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2014,"IM_DTP1","penta1","percent",0.96,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2014,"IM_DTP3","penta3","percent",0.86,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2015,"IM_BCG","bcg","percent",0.97,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2015,"IM_DTP1","penta1","percent",0.97,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2015,"IM_DTP3","penta3","percent",0.9,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2016,"IM_BCG","bcg","percent",0.99,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2016,"IM_DTP1","penta1","percent",0.96,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2016,"IM_DTP3","penta3","percent",0.95,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2017,"IM_BCG","bcg","percent",0.99,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2017,"IM_DTP1","penta1","percent",0.95,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2017,"IM_DTP3","penta3","percent",0.94,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"rh_ancp_w_skp","anc1","percent",0.966,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"rh_ancn_w_n01","anc1_old","percent",0.014,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"rh_ancn_w_n4p","anc4","percent",0.63,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"ch_vac1_c_bcg","bcg","percent",0.966,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"IM_BCG","bcg","percent",0.91,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"fe_frtr_w_cbr","crudebr","rate",35.3,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"rh_delp_c_dhf","delivery","percent",0.863,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"fp_srcm_w_tot","fp","percent",1,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"cm_ecmt_c_imr","imr","rate",42,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"ch_vac1_c_msl","measles1","percent",0.843,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"cm_ecmr_c_nnr","nmr","rate",27,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"ch_vac1_c_dp1","penta1","percent",0.973,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"IM_DTP1","penta1","percent",0.94,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"ch_vac1_c_dp3","penta3","percent",0.901,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"IM_DTP3","penta3","percent",0.9,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"ch_vac1_c_op1","polio1","percent",0.958,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"ch_vac1_c_op2","polio2","percent",0.921,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"ch_vac1_c_op3","polio3","percent",0.78,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"cm_pnmr_c_nsb","still","number",119,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"fe_frtr_w_tfr","tfr","rate",4.7,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2018,"fe_frty_w_npg","womenrepage","survey_count",13683,"DHS National","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2019,"IM_BCG","bcg","percent",0.95,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2019,"IM_DTP1","penta1","percent",0.94,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2019,"IM_DTP3","penta3","percent",0.88,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2020,"IM_BCG","bcg","percent",0.85,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2020,"Crude birth rate (births per 1,000 population)","crudebr","rate",34.408,"UNWPP","UNWPP","modeled","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2020,"Infant mortality rate (IMR)","imr","rate",41.3843,"UNWPP","UNWPP","modeled","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2020,"IM_DTP1","penta1","percent",0.88,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2020,"IM_DTP3","penta3","percent",0.84,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2021,"IM_BCG","bcg","percent",0.92,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2021,"Crude birth rate (births per 1,000 population)","crudebr","rate",33.93,"UNWPP","UNWPP","modeled","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2021,"Infant mortality rate (IMR)","imr","rate",40.32021,"UNWPP","UNWPP","modeled","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2021,"IM_DTP1","penta1","percent",0.94,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2021,"IM_DTP3","penta3","percent",0.91,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2022,"IM_BCG","bcg","percent",0.95,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2022,"Crude birth rate (births per 1,000 population)","crudebr","rate",33.542,"UNWPP","UNWPP","modeled","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2022,"Infant mortality rate (IMR)","imr","rate",39.27004,"UNWPP","UNWPP","modeled","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2022,"IM_DTP1","penta1","percent",0.98,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2022,"IM_DTP3","penta3","percent",0.92,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2023,"IM_BCG","bcg","percent",0.91,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2023,"Crude birth rate (births per 1,000 population)","crudebr","rate",33.081,"UNWPP","UNWPP","modeled","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2023,"Infant mortality rate (IMR)","imr","rate",38.24,"UNWPP","UNWPP","modeled","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2023,"IM_DTP1","penta1","percent",0.94,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2023,"IM_DTP3","penta3","percent",0.9,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2024,"IM_BCG","bcg","percent",0.9,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2024,"Crude birth rate (births per 1,000 population)","crudebr","rate",32.724,"UNWPP","UNWPP","modeled","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2024,"Infant mortality rate (IMR)","imr","rate",37.36106,"UNWPP","UNWPP","modeled","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2024,"IM_DTP1","penta1","percent",0.94,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2024,"IM_DTP3","penta3","percent",0.91,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2025,"Crude birth rate (births per 1,000 population)","crudebr","rate",32.351,"UNWPP","UNWPP","modeled","Zambia","ZM","ZMB"
"Zambia","NATIONAL",2025,"Infant mortality rate (IMR)","imr","rate",36.56186,"UNWPP","UNWPP","modeled","Zambia","ZM","ZMB"
"Zambia","North-Western",1992,"rh_ancp_w_skp","anc1","percent",0.77,"DHS Sub-national","ZM1992DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",1992,"rh_ancn_w_n01","anc1_old","percent",0.027,"DHS Sub-national","ZM1992DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",1992,"rh_ancn_w_n4p","anc4","percent",0.689,"DHS Sub-national","ZM1992DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",1992,"rh_delp_c_dhf","delivery","percent",0.525,"DHS Sub-national","ZM1992DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",1996,"rh_ancp_w_skp","anc1","percent",0.957,"DHS Sub-national","ZM1996DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",1996,"rh_ancn_w_n01","anc1_old","percent",0.035,"DHS Sub-national","ZM1996DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",1996,"rh_ancn_w_n4p","anc4","percent",0.791,"DHS Sub-national","ZM1996DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",1996,"rh_delp_c_dhf","delivery","percent",0.56,"DHS Sub-national","ZM1996DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",2002,"rh_ancp_w_skp","anc1","percent",0.886,"DHS Sub-national","ZM2002DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",2002,"rh_ancn_w_n01","anc1_old","percent",0,"DHS Sub-national","ZM2002DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",2002,"rh_ancn_w_n4p","anc4","percent",0.774,"DHS Sub-national","ZM2002DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",2002,"rh_delp_c_dhf","delivery","percent",0.429,"DHS Sub-national","ZM2002DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",2007,"rh_ancp_w_skp","anc1","percent",0.853,"DHS Sub-national","ZM2007DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",2007,"rh_ancn_w_n01","anc1_old","percent",0.022,"DHS Sub-national","ZM2007DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",2007,"rh_ancn_w_n4p","anc4","percent",0.592,"DHS Sub-national","ZM2007DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",2007,"rh_delp_c_dhf","delivery","percent",0.43,"DHS Sub-national","ZM2007DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",2013,"rh_ancp_w_skp","anc1","percent",0.951,"DHS Sub-national","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",2013,"rh_ancn_w_n01","anc1_old","percent",0.032,"DHS Sub-national","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",2013,"rh_ancn_w_n4p","anc4","percent",0.506,"DHS Sub-national","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",2013,"rh_delp_c_dhf","delivery","percent",0.788,"DHS Sub-national","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",2018,"rh_ancp_w_skp","anc1","percent",0.968,"DHS Sub-national","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",2018,"rh_ancn_w_n01","anc1_old","percent",0.012,"DHS Sub-national","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",2018,"rh_ancn_w_n4p","anc4","percent",0.663,"DHS Sub-national","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","North-Western",2018,"rh_delp_c_dhf","delivery","percent",0.9,"DHS Sub-national","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern",2013,"rh_ancp_w_skp","anc1","percent",0.919,"DHS Sub-national","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern",2013,"rh_ancn_w_n01","anc1_old","percent",0.037,"DHS Sub-national","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern",2013,"rh_ancn_w_n4p","anc4","percent",0.487,"DHS Sub-national","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern",2013,"rh_delp_c_dhf","delivery","percent",0.537,"DHS Sub-national","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern",2018,"rh_ancp_w_skp","anc1","percent",0.985,"DHS Sub-national","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern",2018,"rh_ancn_w_n01","anc1_old","percent",0.023,"DHS Sub-national","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern",2018,"rh_ancn_w_n4p","anc4","percent",0.628,"DHS Sub-national","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern",2018,"rh_delp_c_dhf","delivery","percent",0.742,"DHS Sub-national","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern (before 2011)",1992,"rh_ancp_w_skp","anc1","percent",0.549,"DHS Sub-national","ZM1992DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern (before 2011)",1992,"rh_ancn_w_n01","anc1_old","percent",0.02,"DHS Sub-national","ZM1992DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern (before 2011)",1992,"rh_ancn_w_n4p","anc4","percent",0.481,"DHS Sub-national","ZM1992DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern (before 2011)",1992,"rh_delp_c_dhf","delivery","percent",0.168,"DHS Sub-national","ZM1992DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern (before 2011)",1996,"rh_ancp_w_skp","anc1","percent",0.794,"DHS Sub-national","ZM1996DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern (before 2011)",1996,"rh_ancn_w_n01","anc1_old","percent",0.033,"DHS Sub-national","ZM1996DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern (before 2011)",1996,"rh_ancn_w_n4p","anc4","percent",0.478,"DHS Sub-national","ZM1996DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern (before 2011)",1996,"rh_delp_c_dhf","delivery","percent",0.237,"DHS Sub-national","ZM1996DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern (before 2011)",2002,"rh_ancp_w_skp","anc1","percent",0.785,"DHS Sub-national","ZM2002DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern (before 2011)",2002,"rh_ancn_w_n01","anc1_old","percent",0.038,"DHS Sub-national","ZM2002DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern (before 2011)",2002,"rh_ancn_w_n4p","anc4","percent",0.601,"DHS Sub-national","ZM2002DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern (before 2011)",2002,"rh_delp_c_dhf","delivery","percent",0.29,"DHS Sub-national","ZM2002DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern (before 2011)",2007,"rh_ancp_w_skp","anc1","percent",0.9,"DHS Sub-national","ZM2007DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern (before 2011)",2007,"rh_ancn_w_n01","anc1_old","percent",0.02,"DHS Sub-national","ZM2007DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern (before 2011)",2007,"rh_ancn_w_n4p","anc4","percent",0.616,"DHS Sub-national","ZM2007DHS","household","Zambia","ZM","ZMB"
"Zambia","Northern (before 2011)",2007,"rh_delp_c_dhf","delivery","percent",0.282,"DHS Sub-national","ZM2007DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",1992,"rh_ancp_w_skp","anc1","percent",0.956,"DHS Sub-national","ZM1992DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",1992,"rh_ancn_w_n01","anc1_old","percent",0.025,"DHS Sub-national","ZM1992DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",1992,"rh_ancn_w_n4p","anc4","percent",0.669,"DHS Sub-national","ZM1992DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",1992,"rh_delp_c_dhf","delivery","percent",0.345,"DHS Sub-national","ZM1992DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",1996,"rh_ancp_w_skp","anc1","percent",0.965,"DHS Sub-national","ZM1996DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",1996,"rh_ancn_w_n01","anc1_old","percent",0.023,"DHS Sub-national","ZM1996DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",1996,"rh_ancn_w_n4p","anc4","percent",0.729,"DHS Sub-national","ZM1996DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",1996,"rh_delp_c_dhf","delivery","percent",0.254,"DHS Sub-national","ZM1996DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",2002,"rh_ancp_w_skp","anc1","percent",0.811,"DHS Sub-national","ZM2002DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",2002,"rh_ancn_w_n01","anc1_old","percent",0.023,"DHS Sub-national","ZM2002DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",2002,"rh_ancn_w_n4p","anc4","percent",0.708,"DHS Sub-national","ZM2002DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",2002,"rh_delp_c_dhf","delivery","percent",0.321,"DHS Sub-national","ZM2002DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",2007,"rh_ancp_w_skp","anc1","percent",0.932,"DHS Sub-national","ZM2007DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",2007,"rh_ancn_w_n01","anc1_old","percent",0.027,"DHS Sub-national","ZM2007DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",2007,"rh_ancn_w_n4p","anc4","percent",0.561,"DHS Sub-national","ZM2007DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",2007,"rh_delp_c_dhf","delivery","percent",0.405,"DHS Sub-national","ZM2007DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",2013,"rh_ancp_w_skp","anc1","percent",0.964,"DHS Sub-national","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",2013,"rh_ancn_w_n01","anc1_old","percent",0.018,"DHS Sub-national","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",2013,"rh_ancn_w_n4p","anc4","percent",0.573,"DHS Sub-national","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",2013,"rh_delp_c_dhf","delivery","percent",0.627,"DHS Sub-national","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",2018,"rh_ancp_w_skp","anc1","percent",0.976,"DHS Sub-national","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",2018,"rh_ancn_w_n01","anc1_old","percent",0.008,"DHS Sub-national","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",2018,"rh_ancn_w_n4p","anc4","percent",0.627,"DHS Sub-national","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","Southern",2018,"rh_delp_c_dhf","delivery","percent",0.821,"DHS Sub-national","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",1992,"rh_ancp_w_skp","anc1","percent",0.736,"DHS Sub-national","ZM1992DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",1992,"rh_ancn_w_n01","anc1_old","percent",0.046,"DHS Sub-national","ZM1992DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",1992,"rh_ancn_w_n4p","anc4","percent",0.619,"DHS Sub-national","ZM1992DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",1992,"rh_delp_c_dhf","delivery","percent",0.311,"DHS Sub-national","ZM1992DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",1996,"rh_ancp_w_skp","anc1","percent",0.825,"DHS Sub-national","ZM1996DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",1996,"rh_ancn_w_n01","anc1_old","percent",0.058,"DHS Sub-national","ZM1996DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",1996,"rh_ancn_w_n4p","anc4","percent",0.603,"DHS Sub-national","ZM1996DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",1996,"rh_delp_c_dhf","delivery","percent",0.334,"DHS Sub-national","ZM1996DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",2002,"rh_ancp_w_skp","anc1","percent",0.743,"DHS Sub-national","ZM2002DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",2002,"rh_ancn_w_n01","anc1_old","percent",0.051,"DHS Sub-national","ZM2002DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",2002,"rh_ancn_w_n4p","anc4","percent",0.588,"DHS Sub-national","ZM2002DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",2002,"rh_delp_c_dhf","delivery","percent",0.328,"DHS Sub-national","ZM2002DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",2007,"rh_ancp_w_skp","anc1","percent",0.838,"DHS Sub-national","ZM2007DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",2007,"rh_ancn_w_n01","anc1_old","percent",0.036,"DHS Sub-national","ZM2007DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",2007,"rh_ancn_w_n4p","anc4","percent",0.543,"DHS Sub-national","ZM2007DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",2007,"rh_delp_c_dhf","delivery","percent",0.419,"DHS Sub-national","ZM2007DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",2013,"rh_ancp_w_skp","anc1","percent",0.912,"DHS Sub-national","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",2013,"rh_ancn_w_n01","anc1_old","percent",0.032,"DHS Sub-national","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",2013,"rh_ancn_w_n4p","anc4","percent",0.482,"DHS Sub-national","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",2013,"rh_delp_c_dhf","delivery","percent",0.634,"DHS Sub-national","ZM2013DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",2018,"rh_ancp_w_skp","anc1","percent",0.94,"DHS Sub-national","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",2018,"rh_ancn_w_n01","anc1_old","percent",0.017,"DHS Sub-national","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",2018,"rh_ancn_w_n4p","anc4","percent",0.604,"DHS Sub-national","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zambia","Western",2018,"rh_delp_c_dhf","delivery","percent",0.775,"DHS Sub-national","ZM2018DHS","household","Zambia","ZM","ZMB"
"Zimbabwe","NATIONAL",2010,"IM_BCG","bcg","percent",0.99,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zimbabwe","ZW","ZWE"
"Zimbabwe","NATIONAL",2010,"IM_DTP1","penta1","percent",0.95,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zimbabwe","ZW","ZWE"
"Zimbabwe","NATIONAL",2010,"IM_DTP3","penta3","percent",0.89,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zimbabwe","ZW","ZWE"
"Zimbabwe","NATIONAL",2011,"IM_BCG","bcg","percent",0.98,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zimbabwe","ZW","ZWE"
"Zimbabwe","NATIONAL",2011,"IM_DTP1","penta1","percent",0.99,"MICS","WHO/UNICEF estimates of national immunization coverage, 2024 revision","household","Zimbabwe","ZW","ZWE"
